S.No.,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,ActiveCases,recoveryRate,MortalityRate
387,26-03-2020,06:00 PM,Rajasthan,3,0,41,38,7.317073171,0
388,26-03-2020,06:00 PM,Tamil Nadu,1,1,26,24,3.846153846,3.846153846
389,26-03-2020,06:00 PM,Telengana,1,0,44,43,2.272727273,0
390,26-03-2020,06:00 PM,Uttarakhand,0,0,5,5,0,0
391,26-03-2020,06:00 PM,Uttar Pradesh,11,0,41,30,26.82926829,0
392,26-03-2020,06:00 PM,West Bengal,0,1,10,9,0,10
393,27-03-2020,10:00 AM,Andaman and Nicobar Islands,0,0,1,1,0,0
394,27-03-2020,10:00 AM,Andhra Pradesh,1,0,12,11,8.333333333,0
395,27-03-2020,10:00 AM,Bihar,0,1,6,5,0,16.66666667
396,27-03-2020,10:00 AM,Chandigarh,0,0,7,7,0,0
397,27-03-2020,10:00 AM,Chhattisgarh,0,0,6,6,0,0
398,27-03-2020,10:00 AM,Delhi,6,1,36,29,16.66666667,2.777777778
399,27-03-2020,10:00 AM,Goa,0,0,3,3,0,0
400,27-03-2020,10:00 AM,Gujarat,0,3,43,40,0,6.976744186
401,27-03-2020,10:00 AM,Haryana,11,0,30,19,36.66666667,0
402,27-03-2020,10:00 AM,Himachal Pradesh,0,1,3,2,0,33.33333333
403,27-03-2020,10:00 AM,Jammu and Kashmir,1,1,13,11,7.692307692,7.692307692
404,27-03-2020,10:00 AM,Karnataka,3,2,55,50,5.454545455,3.636363636
405,27-03-2020,10:00 AM,Kerala,11,0,137,126,8.02919708,0
406,27-03-2020,10:00 AM,Ladakh,3,0,13,10,23.07692308,0
407,27-03-2020,10:00 AM,Madhya Pradesh,0,1,20,19,0,5
408,27-03-2020,10:00 AM,Maharashtra,15,4,130,111,11.53846154,3.076923077
409,27-03-2020,10:00 AM,Manipur,0,0,1,1,0,0
410,27-03-2020,10:00 AM,Mizoram,0,0,1,1,0,0
411,27-03-2020,10:00 AM,Odisha,0,0,2,2,0,0
412,27-03-2020,10:00 AM,Puducherry,0,0,1,1,0,0
413,27-03-2020,10:00 AM,Punjab,0,1,33,32,0,3.03030303
414,27-03-2020,10:00 AM,Rajasthan,3,0,41,38,7.317073171,0
415,27-03-2020,10:00 AM,Tamil Nadu,1,1,29,27,3.448275862,3.448275862
416,27-03-2020,10:00 AM,Telengana,1,0,45,44,2.222222222,0
417,27-03-2020,10:00 AM,Uttarakhand,0,0,5,5,0,0
418,27-03-2020,10:00 AM,Uttar Pradesh,11,0,41,30,26.82926829,0
419,27-03-2020,10:00 AM,West Bengal,0,1,10,9,0,10
420,28-03-2020,06:00 PM,Andhra Pradesh,1,0,14,13,7.142857143,0
421,28-03-2020,06:00 PM,Andaman and Nicobar Islands,0,0,6,6,0,0
422,28-03-2020,06:00 PM,Bihar,0,1,9,8,0,11.11111111
423,28-03-2020,06:00 PM,Chandigarh,0,0,8,8,0,0
424,28-03-2020,06:00 PM,Chhattisgarh,0,0,6,6,0,0
425,28-03-2020,06:00 PM,Delhi,6,1,39,32,15.38461538,2.564102564
426,28-03-2020,06:00 PM,Goa,0,0,3,3,0,0
427,28-03-2020,06:00 PM,Gujarat,0,3,45,42,0,6.666666667
428,28-03-2020,06:00 PM,Haryana,12,0,33,21,36.36363636,0
429,28-03-2020,06:00 PM,Himachal Pradesh,0,1,3,2,0,33.33333333
430,28-03-2020,06:00 PM,Jammu and Kashmir,1,1,20,18,5,5
431,28-03-2020,06:00 PM,Karnataka,3,2,55,50,5.454545455,3.636363636
432,28-03-2020,06:00 PM,Kerala,11,0,176,165,6.25,0
433,28-03-2020,06:00 PM,Ladakh,3,0,13,10,23.07692308,0
434,28-03-2020,06:00 PM,Madhya Pradesh,0,2,30,28,0,6.666666667
435,28-03-2020,06:00 PM,Maharashtra,25,5,180,150,13.88888889,2.777777778
436,28-03-2020,06:00 PM,Manipur,0,0,1,1,0,0
437,28-03-2020,06:00 PM,Mizoram,0,0,1,1,0,0
438,28-03-2020,06:00 PM,Odisha,0,0,3,3,0,0
439,28-03-2020,06:00 PM,Puducherry,0,0,1,1,0,0
440,28-03-2020,06:00 PM,Punjab,1,1,38,36,2.631578947,2.631578947
441,28-03-2020,06:00 PM,Rajasthan,3,0,54,51,5.555555556,0
442,28-03-2020,06:00 PM,Tamil Nadu,2,1,40,37,5,2.5
443,28-03-2020,06:00 PM,Telengana,1,0,56,55,1.785714286,0
444,28-03-2020,06:00 PM,Uttarakhand,0,0,5,5,0,0
445,28-03-2020,06:00 PM,Uttar Pradesh,11,0,55,44,20,0
446,28-03-2020,06:00 PM,West Bengal,0,1,15,14,0,6.666666667
447,29-03-2020,07:30 PM,Andhra Pradesh,1,0,19,18,5.263157895,0
448,29-03-2020,07:30 PM,Andaman and Nicobar Islands,0,0,9,9,0,0
449,29-03-2020,07:30 PM,Bihar,0,1,11,10,0,9.090909091
450,29-03-2020,07:30 PM,Chandigarh,0,0,8,8,0,0
451,29-03-2020,07:30 PM,Chhattisgarh,0,0,7,7,0,0
452,29-03-2020,07:30 PM,Delhi,6,2,49,41,12.24489796,4.081632653
453,29-03-2020,07:30 PM,Goa,0,0,5,5,0,0
454,29-03-2020,07:30 PM,Gujarat,1,5,58,52,1.724137931,8.620689655
455,29-03-2020,07:30 PM,Haryana,17,0,33,16,51.51515152,0
456,29-03-2020,07:30 PM,Himachal Pradesh,0,1,3,2,0,33.33333333
457,29-03-2020,07:30 PM,Jammu and Kashmir,1,2,31,28,3.225806452,6.451612903
458,29-03-2020,07:30 PM,Karnataka,5,3,76,68,6.578947368,3.947368421
459,29-03-2020,07:30 PM,Kerala,15,1,182,166,8.241758242,0.549450549
460,29-03-2020,07:30 PM,Ladakh,3,0,13,10,23.07692308,0
461,29-03-2020,07:30 PM,Madhya Pradesh,0,2,30,28,0,6.666666667
462,29-03-2020,07:30 PM,Maharashtra,25,6,186,155,13.44086022,3.225806452
463,29-03-2020,07:30 PM,Manipur,0,0,1,1,0,0
464,29-03-2020,07:30 PM,Mizoram,0,0,1,1,0,0
465,29-03-2020,07:30 PM,Odisha,0,0,3,3,0,0
466,29-03-2020,07:30 PM,Puducherry,0,0,1,1,0,0
467,29-03-2020,07:30 PM,Punjab,1,1,38,36,2.631578947,2.631578947
468,29-03-2020,07:30 PM,Rajasthan,3,0,55,52,5.454545455,0
469,29-03-2020,07:30 PM,Tamil Nadu,4,1,49,44,8.163265306,2.040816327
470,29-03-2020,07:30 PM,Telengana,1,1,66,64,1.515151515,1.515151515
471,29-03-2020,07:30 PM,Uttarakhand,2,0,7,5,28.57142857,0
472,29-03-2020,07:30 PM,Uttar Pradesh,11,0,65,54,16.92307692,0
473,29-03-2020,07:30 PM,West Bengal,0,1,18,17,0,5.555555556
474,30-03-2020,09:30 PM,Andhra Pradesh,1,0,23,22,4.347826087,0
475,30-03-2020,09:30 PM,Andaman and Nicobar Islands,0,0,9,9,0,0
476,30-03-2020,09:30 PM,Bihar,0,1,15,14,0,6.666666667
477,30-03-2020,09:30 PM,Chandigarh,0,0,8,8,0,0
478,30-03-2020,09:30 PM,Chhattisgarh,0,0,7,7,0,0
479,30-03-2020,09:30 PM,Delhi,6,2,87,79,6.896551724,2.298850575
480,30-03-2020,09:30 PM,Goa,0,0,5,5,0,0
481,30-03-2020,09:30 PM,Gujarat,1,6,69,62,1.449275362,8.695652174
482,30-03-2020,09:30 PM,Haryana,18,0,36,18,50,0
483,30-03-2020,09:30 PM,Himachal Pradesh,0,1,3,2,0,33.33333333
484,30-03-2020,09:30 PM,Jammu and Kashmir,2,2,48,44,4.166666667,4.166666667
485,30-03-2020,09:30 PM,Karnataka,5,3,83,75,6.024096386,3.614457831
486,30-03-2020,09:30 PM,Kerala,19,1,202,182,9.405940594,0.495049505
487,30-03-2020,09:30 PM,Ladakh,3,0,13,10,23.07692308,0
488,30-03-2020,09:30 PM,Madhya Pradesh,0,3,47,44,0,6.382978723
489,30-03-2020,09:30 PM,Maharashtra,25,8,198,165,12.62626263,4.04040404
490,30-03-2020,09:30 PM,Manipur,0,0,1,1,0,0
491,30-03-2020,09:30 PM,Mizoram,0,0,1,1,0,0
492,30-03-2020,09:30 PM,Odisha,0,0,3,3,0,0
493,30-03-2020,09:30 PM,Puducherry,0,0,1,1,0,0
494,30-03-2020,09:30 PM,Punjab,1,1,38,36,2.631578947,2.631578947
495,30-03-2020,09:30 PM,Rajasthan,3,0,59,56,5.084745763,0
496,30-03-2020,09:30 PM,Tamil Nadu,4,1,67,62,5.970149254,1.492537313
497,30-03-2020,09:30 PM,Telengana,1,1,71,69,1.408450704,1.408450704
498,30-03-2020,09:30 PM,Uttarakhand,2,0,7,5,28.57142857,0
499,30-03-2020,09:30 PM,Uttar Pradesh,11,0,82,71,13.41463415,0
500,30-03-2020,09:30 PM,West Bengal,0,1,22,21,0,4.545454545
501,30-03-2020,09:30 PM,Unassigned,0,0,46,46,0,0
502,31-03-2020,08:30 PM,Andhra Pradesh,1,0,40,39,2.5,0
503,31-03-2020,08:30 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
504,31-03-2020,08:30 PM,Bihar,0,1,15,14,0,6.666666667
505,31-03-2020,08:30 PM,Chandigarh,0,0,13,13,0,0
506,31-03-2020,08:30 PM,Chhattisgarh,0,0,8,8,0,0
507,31-03-2020,08:30 PM,Delhi,6,2,97,89,6.18556701,2.06185567
508,31-03-2020,08:30 PM,Goa,0,0,5,5,0,0
509,31-03-2020,08:30 PM,Gujarat,3,6,73,64,4.109589041,8.219178082
510,31-03-2020,08:30 PM,Haryana,21,0,40,19,52.5,0
511,31-03-2020,08:30 PM,Himachal Pradesh,0,1,3,2,0,33.33333333
512,31-03-2020,08:30 PM,Jammu and Kashmir,2,2,54,50,3.703703704,3.703703704
513,31-03-2020,08:30 PM,Karnataka,5,3,83,75,6.024096386,3.614457831
514,31-03-2020,08:30 PM,Kerala,19,1,234,214,8.11965812,0.427350427
515,31-03-2020,08:30 PM,Ladakh,3,0,13,10,23.07692308,0
516,31-03-2020,08:30 PM,Madhya Pradesh,0,3,47,44,0,6.382978723
517,31-03-2020,08:30 PM,Maharashtra,39,9,216,168,18.05555556,4.166666667
518,31-03-2020,08:30 PM,Manipur,0,0,1,1,0,0
519,31-03-2020,08:30 PM,Mizoram,0,0,1,1,0,0
520,31-03-2020,08:30 PM,Odisha,0,0,3,3,0,0
521,31-03-2020,08:30 PM,Puducherry,0,0,1,1,0,0
522,31-03-2020,08:30 PM,Punjab,1,3,41,37,2.43902439,7.317073171
523,31-03-2020,08:30 PM,Rajasthan,3,0,74,71,4.054054054,0
524,31-03-2020,08:30 PM,Tamil Nadu,4,1,74,69,5.405405405,1.351351351
525,31-03-2020,08:30 PM,Telengana,1,1,79,77,1.265822785,1.265822785
526,31-03-2020,08:30 PM,Uttarakhand,2,0,7,5,28.57142857,0
527,31-03-2020,08:30 PM,Uttar Pradesh,14,0,101,87,13.86138614,0
528,31-03-2020,08:30 PM,West Bengal,0,2,26,24,0,7.692307692
529,31-03-2020,08:30 PM,Unassigned,0,0,38,38,0,0
530,01-04-2020,07:30 PM,Andhra Pradesh,1,0,83,82,1.204819277,0
531,01-04-2020,07:30 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
532,01-04-2020,07:30 PM,Assam,0,0,1,1,0,0
533,01-04-2020,07:30 PM,Bihar,0,1,23,22,0,4.347826087
534,01-04-2020,07:30 PM,Chandigarh,0,0,16,16,0,0
535,01-04-2020,07:30 PM,Chhattisgarh,2,0,9,7,22.22222222,0
536,01-04-2020,07:30 PM,Delhi,6,2,152,144,3.947368421,1.315789474
537,01-04-2020,07:30 PM,Goa,0,0,5,5,0,0
538,01-04-2020,07:30 PM,Gujarat,5,6,82,71,6.097560976,7.317073171
539,01-04-2020,07:30 PM,Haryana,21,0,43,22,48.8372093,0
540,01-04-2020,07:30 PM,Himachal Pradesh,0,1,3,2,0,33.33333333
541,01-04-2020,07:30 PM,Jammu and Kashmir,2,2,62,58,3.225806452,3.225806452
542,01-04-2020,07:30 PM,Jharkhand,0,0,1,1,0,0
543,01-04-2020,07:30 PM,Karnataka,8,3,101,90,7.920792079,2.97029703
544,01-04-2020,07:30 PM,Kerala,23,2,241,216,9.543568465,0.829875519
545,01-04-2020,07:30 PM,Ladakh,3,0,13,10,23.07692308,0
546,01-04-2020,07:30 PM,Madhya Pradesh,0,3,66,63,0,4.545454545
547,01-04-2020,07:30 PM,Maharashtra,39,9,302,254,12.91390728,2.98013245
548,01-04-2020,07:30 PM,Manipur,0,0,1,1,0,0
549,01-04-2020,07:30 PM,Mizoram,0,0,1,1,0,0
550,01-04-2020,07:30 PM,Odisha,0,0,4,4,0,0
551,01-04-2020,07:30 PM,Puducherry,1,0,3,2,33.33333333,0
552,01-04-2020,07:30 PM,Punjab,1,3,42,38,2.380952381,7.142857143
553,01-04-2020,07:30 PM,Rajasthan,3,0,93,90,3.225806452,0
554,01-04-2020,07:30 PM,Tamil Nadu,6,1,234,227,2.564102564,0.427350427
555,01-04-2020,07:30 PM,Telengana,1,3,96,92,1.041666667,3.125
556,01-04-2020,07:30 PM,Uttarakhand,2,0,7,5,28.57142857,0
557,01-04-2020,07:30 PM,Uttar Pradesh,14,2,103,87,13.59223301,1.941747573
558,01-04-2020,07:30 PM,West Bengal,6,3,37,28,16.21621622,8.108108108
559,02-04-2020,06:00 PM,Andhra Pradesh,1,1,86,84,1.162790698,1.162790698
560,02-04-2020,06:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
561,02-04-2020,06:00 PM,Assam,0,0,5,5,0,0
562,02-04-2020,06:00 PM,Bihar,0,1,24,23,0,4.166666667
563,02-04-2020,06:00 PM,Chandigarh,0,0,16,16,0,0
564,02-04-2020,06:00 PM,Chhattisgarh,2,0,9,7,22.22222222,0
565,02-04-2020,06:00 PM,Delhi,8,4,219,207,3.652968037,1.826484018
566,02-04-2020,06:00 PM,Goa,0,0,5,5,0,0
567,02-04-2020,06:00 PM,Gujarat,8,7,87,72,9.195402299,8.045977011
568,02-04-2020,06:00 PM,Haryana,21,0,43,22,48.8372093,0
569,02-04-2020,06:00 PM,Himachal Pradesh,1,1,3,1,33.33333333,33.33333333
570,02-04-2020,06:00 PM,Jammu and Kashmir,2,2,62,58,3.225806452,3.225806452
571,02-04-2020,06:00 PM,Jharkhand,0,0,1,1,0,0
572,02-04-2020,06:00 PM,Karnataka,9,3,110,98,8.181818182,2.727272727
573,02-04-2020,06:00 PM,Kerala,25,2,265,238,9.433962264,0.754716981
574,02-04-2020,06:00 PM,Ladakh,3,0,13,10,23.07692308,0
575,02-04-2020,06:00 PM,Madhya Pradesh,0,6,99,93,0,6.060606061
576,02-04-2020,06:00 PM,Maharashtra,42,13,335,280,12.53731343,3.880597015
577,02-04-2020,06:00 PM,Manipur,0,0,1,1,0,0
578,02-04-2020,06:00 PM,Mizoram,0,0,1,1,0,0
579,02-04-2020,06:00 PM,Odisha,0,0,4,4,0,0
580,02-04-2020,06:00 PM,Puducherry,1,0,3,2,33.33333333,0
581,02-04-2020,06:00 PM,Punjab,1,4,46,41,2.173913043,8.695652174
582,02-04-2020,06:00 PM,Rajasthan,3,0,108,105,2.777777778,0
583,02-04-2020,06:00 PM,Tamil Nadu,6,1,234,227,2.564102564,0.427350427
584,02-04-2020,06:00 PM,Telengana,1,3,107,103,0.934579439,2.803738318
585,02-04-2020,06:00 PM,Uttarakhand,2,0,7,5,28.57142857,0
586,02-04-2020,06:00 PM,Uttar Pradesh,14,2,113,97,12.38938053,1.769911504
587,02-04-2020,06:00 PM,West Bengal,6,3,53,44,11.32075472,5.660377358
588,03-04-2020,06:00 PM,Andhra Pradesh,1,1,132,130,0.757575758,0.757575758
589,03-04-2020,06:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
590,03-04-2020,06:00 PM,Arunachal Pradesh,0,0,1,1,0,0
591,03-04-2020,06:00 PM,Assam,0,0,16,16,0,0
592,03-04-2020,06:00 PM,Bihar,0,1,29,28,0,3.448275862
593,03-04-2020,06:00 PM,Chandigarh,0,0,18,18,0,0
594,03-04-2020,06:00 PM,Chhattisgarh,3,0,9,6,33.33333333,0
595,03-04-2020,06:00 PM,Delhi,8,4,219,207,3.652968037,1.826484018
596,03-04-2020,06:00 PM,Goa,0,0,6,6,0,0
597,03-04-2020,06:00 PM,Gujarat,10,8,95,77,10.52631579,8.421052632
598,03-04-2020,06:00 PM,Haryana,24,0,49,25,48.97959184,0
599,03-04-2020,06:00 PM,Himachal Pradesh,1,1,6,4,16.66666667,16.66666667
600,03-04-2020,06:00 PM,Jammu and Kashmir,3,2,75,70,4,2.666666667
601,03-04-2020,06:00 PM,Jharkhand,0,0,2,2,0,0
602,03-04-2020,06:00 PM,Karnataka,10,3,124,111,8.064516129,2.419354839
603,03-04-2020,06:00 PM,Kerala,27,2,286,257,9.440559441,0.699300699
604,03-04-2020,06:00 PM,Ladakh,3,0,14,11,21.42857143,0
605,03-04-2020,06:00 PM,Madhya Pradesh,0,6,104,98,0,5.769230769
606,03-04-2020,06:00 PM,Maharashtra,42,16,335,277,12.53731343,4.776119403
607,03-04-2020,06:00 PM,Manipur,0,0,2,2,0,0
608,03-04-2020,06:00 PM,Mizoram,0,0,1,1,0,0
609,03-04-2020,06:00 PM,Odisha,0,0,5,5,0,0
610,03-04-2020,06:00 PM,Puducherry,1,0,5,4,20,0
611,03-04-2020,06:00 PM,Punjab,1,5,48,42,2.083333333,10.41666667
612,03-04-2020,06:00 PM,Rajasthan,3,0,167,164,1.796407186,0
613,03-04-2020,06:00 PM,Tamil Nadu,6,1,309,302,1.941747573,0.323624595
614,03-04-2020,06:00 PM,Telengana,1,7,158,150,0.632911392,4.430379747
615,03-04-2020,06:00 PM,Uttarakhand,2,0,10,8,20,0
616,03-04-2020,06:00 PM,Uttar Pradesh,14,2,172,156,8.139534884,1.162790698
617,03-04-2020,06:00 PM,West Bengal,3,3,63,57,4.761904762,4.761904762
618,03-04-2020,06:00 PM,Unassigned,0,0,77,77,0,0
619,04-04-2020,06:00 PM,Andhra Pradesh,1,1,161,159,0.621118012,0.621118012
620,04-04-2020,06:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
621,04-04-2020,06:00 PM,Arunachal Pradesh,0,0,1,1,0,0
622,04-04-2020,06:00 PM,Assam,0,0,24,24,0,0
623,04-04-2020,06:00 PM,Bihar,0,1,30,29,0,3.333333333
624,04-04-2020,06:00 PM,Chandigarh,0,0,18,18,0,0
625,04-04-2020,06:00 PM,Chhattisgarh,3,0,9,6,33.33333333,0
626,04-04-2020,06:00 PM,Delhi,15,6,445,424,3.370786517,1.348314607
627,04-04-2020,06:00 PM,Goa,0,0,7,7,0,0
628,04-04-2020,06:00 PM,Gujarat,14,10,105,81,13.33333333,9.523809524
629,04-04-2020,06:00 PM,Haryana,24,0,49,25,48.97959184,0
630,04-04-2020,06:00 PM,Himachal Pradesh,1,1,6,4,16.66666667,16.66666667
631,04-04-2020,06:00 PM,Jammu and Kashmir,3,2,75,70,4,2.666666667
632,04-04-2020,06:00 PM,Jharkhand,0,0,2,2,0,0
633,04-04-2020,06:00 PM,Karnataka,12,3,128,113,9.375,2.34375
634,04-04-2020,06:00 PM,Kerala,41,2,295,252,13.89830508,0.677966102
635,04-04-2020,06:00 PM,Ladakh,3,0,14,11,21.42857143,0
636,04-04-2020,06:00 PM,Madhya Pradesh,0,6,104,98,0,5.769230769
637,04-04-2020,06:00 PM,Maharashtra,42,24,490,424,8.571428571,4.897959184
638,04-04-2020,06:00 PM,Manipur,0,0,2,2,0,0
639,04-04-2020,06:00 PM,Mizoram,0,0,1,1,0,0
640,04-04-2020,06:00 PM,Odisha,0,0,5,5,0,0
641,04-04-2020,06:00 PM,Puducherry,1,0,5,4,20,0
642,04-04-2020,06:00 PM,Punjab,1,5,57,51,1.754385965,8.771929825
643,04-04-2020,06:00 PM,Rajasthan,21,0,200,179,10.5,0
644,04-04-2020,06:00 PM,Tamil Nadu,6,2,411,403,1.459854015,0.486618005
645,04-04-2020,06:00 PM,Telengana,1,7,159,151,0.628930818,4.402515723
646,04-04-2020,06:00 PM,Uttarakhand,2,0,16,14,12.5,0
647,04-04-2020,06:00 PM,Uttar Pradesh,19,2,174,153,10.91954023,1.149425287
648,04-04-2020,06:00 PM,West Bengal,3,3,69,63,4.347826087,4.347826087
649,05-04-2020,06:00 PM,Andhra Pradesh,1,1,190,188,0.526315789,0.526315789
650,05-04-2020,06:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
651,05-04-2020,06:00 PM,Arunachal Pradesh,0,0,1,1,0,0
652,05-04-2020,06:00 PM,Assam,0,0,26,26,0,0
653,05-04-2020,06:00 PM,Bihar,0,1,30,29,0,3.333333333
654,05-04-2020,06:00 PM,Chandigarh,0,0,18,18,0,0
655,05-04-2020,06:00 PM,Chhattisgarh,3,0,9,6,33.33333333,0
656,05-04-2020,06:00 PM,Delhi,18,7,503,478,3.578528827,1.391650099
657,05-04-2020,06:00 PM,Goa,0,0,7,7,0,0
658,05-04-2020,06:00 PM,Gujarat,18,11,122,93,14.75409836,9.016393443
659,05-04-2020,06:00 PM,Haryana,25,1,59,33,42.37288136,1.694915254
660,05-04-2020,06:00 PM,Himachal Pradesh,1,1,6,4,16.66666667,16.66666667
661,05-04-2020,06:00 PM,Jammu and Kashmir,4,2,106,100,3.773584906,1.886792453
662,05-04-2020,06:00 PM,Jharkhand,0,0,3,3,0,0
663,05-04-2020,06:00 PM,Karnataka,12,4,144,128,8.333333333,2.777777778
664,05-04-2020,06:00 PM,Kerala,49,2,306,255,16.0130719,0.653594771
665,05-04-2020,06:00 PM,Ladakh,10,0,14,4,71.42857143,0
666,05-04-2020,06:00 PM,Madhya Pradesh,0,9,165,156,0,5.454545455
667,05-04-2020,06:00 PM,Maharashtra,42,24,490,424,8.571428571,4.897959184
668,05-04-2020,06:00 PM,Manipur,0,0,2,2,0,0
669,05-04-2020,06:00 PM,Mizoram,0,0,1,1,0,0
670,05-04-2020,06:00 PM,Odisha,0,0,20,20,0,0
671,05-04-2020,06:00 PM,Puducherry,1,0,5,4,20,0
672,05-04-2020,06:00 PM,Punjab,1,5,57,51,1.754385965,8.771929825
673,05-04-2020,06:00 PM,Rajasthan,21,0,200,179,10.5,0
674,05-04-2020,06:00 PM,Tamil Nadu,6,3,485,476,1.237113402,0.618556701
675,05-04-2020,06:00 PM,Telengana,32,7,269,230,11.89591078,2.602230483
676,05-04-2020,06:00 PM,Uttarakhand,2,0,22,20,9.090909091,0
677,05-04-2020,06:00 PM,Uttar Pradesh,19,2,227,206,8.370044053,0.881057269
678,05-04-2020,06:00 PM,West Bengal,10,3,80,67,12.5,3.75
679,06-04-2020,06:00 PM,Andhra Pradesh,1,3,226,222,0.442477876,1.327433628
680,06-04-2020,06:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
681,06-04-2020,06:00 PM,Arunachal Pradesh,0,0,1,1,0,0
682,06-04-2020,06:00 PM,Assam,0,0,26,26,0,0
683,06-04-2020,06:00 PM,Bihar,0,1,32,31,0,3.125
684,06-04-2020,06:00 PM,Chandigarh,0,0,18,18,0,0
685,06-04-2020,06:00 PM,Chhattisgarh,8,0,10,2,80,0
686,06-04-2020,06:00 PM,Delhi,19,7,523,497,3.632887189,1.338432122
687,06-04-2020,06:00 PM,Goa,0,0,7,7,0,0
688,06-04-2020,06:00 PM,Gujarat,22,12,144,110,15.27777778,8.333333333
689,06-04-2020,06:00 PM,Haryana,25,1,84,58,29.76190476,1.19047619
690,06-04-2020,06:00 PM,Himachal Pradesh,2,1,13,10,15.38461538,7.692307692
691,06-04-2020,06:00 PM,Jammu and Kashmir,4,2,109,103,3.669724771,1.834862385
692,06-04-2020,06:00 PM,Jharkhand,0,0,4,4,0,0
693,06-04-2020,06:00 PM,Karnataka,12,4,151,135,7.947019868,2.649006623
694,06-04-2020,06:00 PM,Kerala,55,2,314,257,17.51592357,0.636942675
695,06-04-2020,06:00 PM,Ladakh,10,0,14,4,71.42857143,0
696,06-04-2020,06:00 PM,Madhya Pradesh,0,9,165,156,0,5.454545455
697,06-04-2020,06:00 PM,Maharashtra,56,45,748,647,7.486631016,6.016042781
698,06-04-2020,06:00 PM,Manipur,0,0,2,2,0,0
699,06-04-2020,06:00 PM,Mizoram,0,0,1,1,0,0
700,06-04-2020,06:00 PM,Odisha,2,0,21,19,9.523809524,0
701,06-04-2020,06:00 PM,Puducherry,1,0,5,4,20,0
702,06-04-2020,06:00 PM,Punjab,4,6,76,66,5.263157895,7.894736842
703,06-04-2020,06:00 PM,Rajasthan,21,0,274,253,7.664233577,0
704,06-04-2020,06:00 PM,Tamil Nadu,8,5,571,558,1.401050788,0.875656743
705,06-04-2020,06:00 PM,Telengana,34,7,321,280,10.59190031,2.180685358
706,06-04-2020,06:00 PM,Uttarakhand,4,0,26,22,15.38461538,0
707,06-04-2020,06:00 PM,Uttar Pradesh,21,3,305,281,6.885245902,0.983606557
708,06-04-2020,06:00 PM,West Bengal,10,3,80,67,12.5,3.75
709,07-04-2020,06:00 PM,Andhra Pradesh,1,3,266,262,0.37593985,1.127819549
710,07-04-2020,06:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
711,07-04-2020,06:00 PM,Arunachal Pradesh,0,0,1,1,0,0
712,07-04-2020,06:00 PM,Assam,0,0,26,26,0,0
713,07-04-2020,06:00 PM,Bihar,0,1,32,31,0,3.125
714,07-04-2020,06:00 PM,Chandigarh,7,0,18,11,38.88888889,0
715,07-04-2020,06:00 PM,Chhattisgarh,9,0,10,1,90,0
716,07-04-2020,06:00 PM,Delhi,21,7,576,548,3.645833333,1.215277778
717,07-04-2020,06:00 PM,Goa,0,0,7,7,0,0
718,07-04-2020,06:00 PM,Gujarat,25,13,165,127,15.15151515,7.878787879
719,07-04-2020,06:00 PM,Haryana,25,1,90,64,27.77777778,1.111111111
720,07-04-2020,06:00 PM,Himachal Pradesh,2,1,13,10,15.38461538,7.692307692
721,07-04-2020,06:00 PM,Jammu and Kashmir,4,2,116,110,3.448275862,1.724137931
722,07-04-2020,06:00 PM,Jharkhand,0,0,4,4,0,0
723,07-04-2020,06:00 PM,Karnataka,25,4,175,146,14.28571429,2.285714286
724,07-04-2020,06:00 PM,Kerala,58,2,327,267,17.73700306,0.611620795
725,07-04-2020,06:00 PM,Ladakh,10,0,14,4,71.42857143,0
726,07-04-2020,06:00 PM,Madhya Pradesh,0,13,229,216,0,5.676855895
727,07-04-2020,06:00 PM,Maharashtra,56,48,868,764,6.451612903,5.529953917
728,07-04-2020,06:00 PM,Manipur,0,0,2,2,0,0
729,07-04-2020,06:00 PM,Mizoram,0,0,1,1,0,0
730,07-04-2020,06:00 PM,Odisha,2,1,42,39,4.761904762,2.380952381
731,07-04-2020,06:00 PM,Puducherry,1,0,5,4,20,0
732,07-04-2020,06:00 PM,Punjab,4,7,91,80,4.395604396,7.692307692
733,07-04-2020,06:00 PM,Rajasthan,21,3,288,264,7.291666667,1.041666667
734,07-04-2020,06:00 PM,Tamil Nadu,8,5,621,608,1.288244767,0.805152979
735,07-04-2020,06:00 PM,Telengana,35,7,364,322,9.615384615,1.923076923
736,07-04-2020,06:00 PM,Tripura,0,0,1,1,0,0
737,07-04-2020,06:00 PM,Uttarakhand,5,0,31,26,16.12903226,0
738,07-04-2020,06:00 PM,Uttar Pradesh,21,3,305,281,6.885245902,0.983606557
739,07-04-2020,06:00 PM,West Bengal,13,3,91,75,14.28571429,3.296703297
740,08-04-2020,05:00 PM,Andhra Pradesh,5,4,305,296,1.639344262,1.31147541
741,08-04-2020,05:00 PM,Andaman and Nicobar Islands,0,0,10,10,0,0
742,08-04-2020,05:00 PM,Arunachal Pradesh,0,0,1,1,0,0
